quantile_value,income
0.1829182918,120000.0000000000
0.1830183018,120000.0000000000
0.1831183118,120000.0000000000
0.1832183218,120000.0000000000
0.1833183318,120000.0000000000
0.1834183418,120000.0000000000
0.1835183518,120000.0000000000
0.1836183618,120000.0000000000
0.1837183718,120000.0000000000
0.1838183818,120000.0000000000
0.1839183918,120000.0000000000
0.1840184018,120000.0000000000
0.1841184118,120000.0000000000
0.1842184218,120000.0000000000
0.1843184318,120000.0000000000
0.1844184418,120000.0000000000
0.1845184518,120000.0000000000
0.1846184618,120000.0000000000
0.1847184718,120000.0000000000
0.1848184818,120000.0000000000
0.1849184918,120000.0000000000
0.1850185019,120000.0000000000
0.1851185119,120000.0000000000
0.1852185219,120000.0000000000
0.1853185319,120000.0000000000
0.1854185419,120000.0000000000
0.1855185519,120000.0000000000
0.1856185619,120000.0000000000
0.1857185719,120000.0000000000
0.1858185819,120000.0000000000
0.1859185919,120000.0000000000
0.1860186019,120000.0000000000
0.1861186119,120000.0000000000
0.1862186219,120000.0000000000
0.1863186319,120000.0000000000
0.1864186419,120000.0000000000
0.1865186519,120000.0000000000
0.1866186619,120000.0000000000
0.1867186719,120000.0000000000
0.1868186819,120000.0000000000
0.1869186919,120000.0000000000
0.1870187019,120000.0000000000
0.1871187119,120000.0000000000
0.1872187219,120000.0000000000
0.1873187319,120000.0000000000
0.1874187419,120000.0000000000
0.1875187519,120000.0000000000
0.1876187619,120000.0000000000
0.1877187719,120000.0000000000
0.1878187819,120000.0000000000
0.1879187919,120000.0000000000
0.1880188019,120000.0000000000
0.1881188119,120000.0000000000
0.1882188219,120000.0000000000
0.1883188319,120000.0000000000
0.1884188419,120000.0000000000
0.1885188519,120000.0000000000
0.1886188619,120000.0000000000
0.1887188719,120000.0000000000
0.1888188819,120000.0000000000
0.1889188919,120000.0000000000
0.1890189019,120000.0000000000
0.1891189119,120000.0000000000
0.1892189219,120000.0000000000
0.1893189319,120000.0000000000
0.1894189419,120000.0000000000
0.1895189519,120000.0000000000
0.1896189619,120000.0000000000
0.1897189719,120000.0000000000
0.1898189819,120000.0000000000
0.1899189919,120000.0000000000
0.1900190019,120000.0000000000
0.1901190119,120000.0000000000
0.1902190219,120000.0000000000
0.1903190319,120000.0000000000
0.1904190419,120000.0000000000
0.1905190519,120000.0000000000
0.1906190619,120000.0000000000
0.1907190719,120000.0000000000
0.1908190819,120000.0000000000
0.1909190919,120000.0000000000
0.1910191019,120000.0000000000
0.1911191119,120000.0000000000
0.1912191219,120000.0000000000
0.1913191319,120000.0000000000
0.1914191419,120000.0000000000
0.1915191519,120000.0000000000
0.1916191619,120000.0000000000
0.1917191719,120000.0000000000
0.1918191819,120000.0000000000
0.1919191919,120000.0000000000
0.1920192019,120000.0000000000
0.1921192119,120000.0000000000
0.1922192219,120000.0000000000
0.1923192319,120000.0000000000
0.1924192419,120000.0000000000
0.1925192519,120000.0000000000
0.1926192619,120000.0000000000
0.1927192719,120000.0000000000
0.1928192819,120000.0000000000
0.1929192919,120000.0000000000
0.1930193019,120000.0000000000
0.1931193119,120000.0000000000
0.1932193219,120000.0000000000
0.1933193319,120000.0000000000
0.1934193419,120000.0000000000
0.1935193519,120000.0000000000
0.1936193619,120000.0000000000
0.1937193719,120000.0000000000
0.1938193819,120000.0000000000
0.1939193919,120000.0000000000
0.1940194019,120000.0000000000
0.1941194119,120000.0000000000
0.1942194219,120000.0000000000
0.1943194319,120000.0000000000
0.1944194419,120000.0000000000
0.1945194519,120000.0000000000
0.1946194619,120000.0000000000
0.1947194719,120000.0000000000
0.1948194819,120000.0000000000
0.1949194919,120000.0000000000
0.1950195020,120000.0000000000
0.1951195120,120000.0000000000
0.1952195220,120000.0000000000
0.1953195320,120000.0000000000
0.1954195420,120000.0000000000
0.1955195520,120000.0000000000
0.1956195620,120000.0000000000
0.1957195720,120000.0000000000
0.1958195820,120000.0000000000
0.1959195920,120000.0000000000
0.1960196020,120000.0000000000
0.1961196120,120000.0000000000
0.1962196220,120000.0000000000
0.1963196320,120000.0000000000
0.1964196420,120000.0000000000
0.1965196520,120000.0000000000
0.1966196620,120000.0000000000
0.1967196720,120000.0000000000
0.1968196820,120120.0000000000
0.1969196920,120192.0000000000
0.1970197020,120230.5367127392
0.1971197120,120240.0000000000
0.1972197220,120240.1515397537
0.1973197320,120360.0000000000
0.1974197420,120360.0000000000
0.1975197520,120360.0000000000
0.1976197620,120360.0000000000
0.1977197720,120360.0000000000
0.1978197820,120360.0000000000
0.1979197920,120420.0000000000
0.1980198020,120480.0000000000
0.1981198120,120480.0000000000
0.1982198220,120480.0000000000
0.1983198320,120480.0000000000
0.1984198420,120480.0000000000
0.1985198520,120480.0000000000
0.1986198620,120600.0000000000
0.1987198720,120600.0000000000
0.1988198820,120600.0000000000
0.1989198920,120600.0000000000
0.1990199020,120600.0000000000
0.1991199120,120600.0000000000
0.1992199220,120600.0000000000
0.1993199320,120600.0000000000
0.1994199420,120600.0000000000
0.1995199520,120600.0000000000
0.1996199620,120600.0000000000
0.1997199720,120600.0000000000
0.1998199820,120600.0000000000
0.1999199920,120646.1696841266
0.2000200020,120691.2615809795
0.2001200120,120790.8103843480
0.2002200220,120840.0000000000
0.2003200320,120876.0000000000
0.2004200420,120876.0000000000
0.2005200520,120900.0000000000
0.2006200620,120912.0000000000
0.2007200720,120912.0000000000
0.2008200820,120912.0000000000
0.2009200920,120936.0000000000
0.2010201020,120936.0000000000
0.2011201120,120936.0000000000
0.2012201220,120960.0000000000
0.2013201320,121008.0000000000
0.2014201420,121055.0778802848
0.2015201520,121080.0000000000
0.2016201620,121080.0000000000
0.2017201720,121140.0000000000
0.2018201820,121140.0000000000
0.2019201920,121176.0000000000
0.2020202020,121200.0000000000
0.2021202120,121200.0000000000
0.2022202220,121611.9780403715
0.2023202320,121800.0000000000
0.2024202420,122108.1880064645
0.2025202520,122311.9733018200
0.2026202620,122400.0000000000
0.2027202720,122400.0000000000
0.2028202820,122400.0000000000
0.2029202920,122400.0000000000
0.2030203020,122400.0000000000
0.2031203120,122400.0000000000
0.2032203220,122520.0000000000
0.2033203320,122640.0000000000
0.2034203420,122806.3394489319
0.2035203520,122940.5836245473
0.2036203620,123000.0000000000
0.2037203720,123000.0000000000
0.2038203820,123000.0000000000
0.2039203920,123000.0000000000
0.2040204020,123000.0000000000
0.2041204120,123120.0000000000
0.2042204220,123300.8618254565
0.2043204320,123360.0000000000
0.2044204420,123552.0000000000
0.2045204520,123600.0000000000
0.2046204620,123600.0000000000
0.2047204720,123600.0000000000
0.2048204820,123957.1550158135
0.2049204920,124200.0000000000
0.2050205021,124200.0000000000
0.2051205121,124440.0000000000
0.2052205221,124752.0000000000
0.2053205321,124800.0000000000
0.2054205421,124800.0000000000
0.2055205521,124800.0000000000
0.2056205621,125040.0000000000
0.2057205721,125400.0000000000
0.2058205821,125520.0000000000
0.2059205921,125760.0000000000
0.2060206021,125964.0000000000
0.2061206121,126000.0000000000
0.2062206221,126000.0000000000
0.2063206321,126000.0000000000
0.2064206421,126000.0000000000
0.2065206521,126000.0000000000
0.2066206621,126000.0000000000
0.2067206721,126000.0000000000
0.2068206821,126000.0000000000
0.2069206921,126000.0000000000
0.2070207021,126000.0000000000
0.2071207121,126000.0000000000
0.2072207221,126000.0000000000
0.2073207321,126000.0000000000
0.2074207421,126000.0000000000
0.2075207521,126000.0000000000
0.2076207621,126000.0000000000
0.2077207721,126000.0000000000
0.2078207821,126000.0000000000
0.2079207921,126000.0000000000
0.2080208021,126000.0000000000
0.2081208121,126000.0000000000
0.2082208221,126000.0000000000
0.2083208321,126000.0000000000
0.2084208421,126000.0000000000
0.2085208521,126000.0000000000
0.2086208621,126000.0000000000
0.2087208721,126000.0000000000
0.2088208821,126000.0000000000
0.2089208921,126000.0000000000
0.2090209021,126000.0000000000
0.2091209121,126000.0000000000
0.2092209221,126000.0000000000
0.2093209321,126000.0000000000
0.2094209421,126000.0000000000
0.2095209521,126000.0000000000
0.2096209621,126000.0000000000
0.2097209721,126000.0000000000
0.2098209821,126000.0000000000
0.2099209921,126000.0000000000
0.2100210021,126000.0000000000
0.2101210121,126000.0000000000
0.2102210221,126000.0000000000
0.2103210321,126000.0000000000
0.2104210421,126192.0000000000
0.2105210521,126333.6210870326
0.2106210621,126360.0000000000
0.2107210721,126360.0000000000
0.2108210821,126480.0000000000
0.2109210921,126480.0000000000
0.2110211021,126540.0000000000
0.2111211121,126540.0000000000
0.2112211221,126600.0000000000
0.2113211321,126600.0000000000
0.2114211421,126648.0000000000
0.2115211521,126660.0000000000
0.2116211621,126660.0000000000
0.2117211721,126684.0000000000
0.2118211821,126696.0000000000
0.2119211921,126720.0000000000
0.2120212021,126720.0000000000
0.2121212121,126792.0000000000
0.2122212221,126864.0000000000
0.2123212321,126900.0000000000
0.2124212421,126936.0000000000
0.2125212521,126960.0000000000
0.2126212621,126960.0000000000
0.2127212721,126960.0000000000
0.2128212821,126960.0000000000
0.2129212921,127008.0000000000
0.2130213021,127008.0000000000
0.2131213121,127080.0000000000
0.2132213221,127104.0000000000
0.2133213321,127140.0000000000
0.2134213421,127140.0000000000
0.2135213521,127140.0000000000
0.2136213621,127176.0000000000
0.2137213721,127200.0000000000
0.2138213821,127200.0000000000
0.2139213921,127200.0000000000
0.2140214021,127200.0000000000
0.2141214121,127200.0000000000
0.2142214221,127200.0000000000
0.2143214321,127339.1795228666
0.2144214421,127680.0000000000
0.2145214521,128107.7566031675
0.2146214621,128314.0643475307
0.2147214721,128400.0000000000
0.2148214821,128400.0000000000
0.2149214921,128400.0000000000
0.2150215022,128700.0000000000
0.2151215122,128961.0146182131
0.2152215222,129000.0000000000
0.2153215322,129060.0000000000
0.2154215422,129120.0000000000
0.2155215522,129358.8090325943
0.2156215622,129482.5325712580
0.2157215722,129584.7894532317
0.2158215822,129600.0000000000
0.2159215922,129600.0000000000
0.2160216022,129600.0000000000
0.2161216122,129600.0000000000
0.2162216222,129600.0000000000
0.2163216322,129780.7879745305
0.2164216422,129960.0000000000
0.2165216522,129996.8711328048
0.2166216622,130200.0000000000
0.2167216722,130260.0000000000
0.2168216822,130320.0000000000
0.2169216922,130320.0000000000
0.2170217022,130536.0000000000
0.2171217122,130800.0000000000
0.2172217222,130800.0000000000
0.2173217322,130856.2490536314
0.2174217422,131161.1130623687
0.2175217522,131460.0000000000
0.2176217622,131460.0000000000
0.2177217722,131520.0000000000
0.2178217822,131760.0000000000
0.2179217922,131994.5439699304
0.2180218022,132000.0000000000
0.2181218122,132000.0000000000
0.2182218222,132000.0000000000
0.2183218322,132000.0000000000
0.2184218422,132000.0000000000
0.2185218522,132000.0000000000
0.2186218622,132000.0000000000
0.2187218722,132000.0000000000
0.2188218822,132000.0000000000
0.2189218922,132000.0000000000
0.2190219022,132000.0000000000
0.2191219122,132000.0000000000
0.2192219222,132000.0000000000
0.2193219322,132000.0000000000
0.2194219422,132000.0000000000
0.2195219522,132000.0000000000
0.2196219622,132000.0000000000
0.2197219722,132000.0000000000
0.2198219822,132000.0000000000
0.2199219922,132000.0000000000
0.2200220022,132000.0000000000
0.2201220122,132000.0000000000
0.2202220222,132000.0000000000
0.2203220322,132000.0000000000
0.2204220422,132000.0000000000
0.2205220522,132000.0000000000
0.2206220622,132000.0000000000
0.2207220722,132000.0000000000
0.2208220822,132000.0000000000
0.2209220922,132000.0000000000
0.2210221022,132000.0000000000
0.2211221122,132000.0000000000
0.2212221222,132000.0000000000
0.2213221322,132000.0000000000
0.2214221422,132000.0000000000
0.2215221522,132000.0000000000
0.2216221622,132000.0000000000
0.2217221722,132000.0000000000
0.2218221822,132000.0000000000
0.2219221922,132000.0000000000
0.2220222022,132000.0000000000
0.2221222122,132000.0000000000
0.2222222222,132000.0000000000
0.2223222322,132000.0000000000
0.2224222422,132000.0000000000
0.2225222522,132000.0000000000
0.2226222622,132000.0000000000
0.2227222722,132000.0000000000
0.2228222822,132000.0000000000
0.2229222922,132000.0000000000
0.2230223022,132000.0000000000
0.2231223122,132000.0000000000
0.2232223222,132000.0000000000
0.2233223322,132000.0000000000
0.2234223422,132000.0000000000
0.2235223522,132000.0000000000
0.2236223622,132000.0000000000
0.2237223722,132000.0000000000
0.2238223822,132000.0000000000
0.2239223922,132000.0000000000
0.2240224022,132000.0000000000
0.2241224122,132000.0000000000
0.2242224222,132000.0000000000
0.2243224322,132000.0000000000
0.2244224422,132000.0000000000
0.2245224522,132000.0000000000
0.2246224622,132000.0000000000
0.2247224722,132000.0000000000
0.2248224822,132000.0000000000
0.2249224922,132000.0000000000
0.2250225023,132000.0000000000
0.2251225123,132000.0000000000
0.2252225223,132000.0000000000
0.2253225323,132000.0000000000
0.2254225423,132000.0000000000
0.2255225523,132000.0000000000
0.2256225623,132000.0000000000
0.2257225723,132000.0000000000
0.2258225823,132000.0000000000
0.2259225923,132000.0000000000
0.2260226023,132000.0000000000
0.2261226123,132000.0000000000
0.2262226223,132000.0000000000
0.2263226323,132011.2267108810
0.2264226423,132192.0000000000
0.2265226523,132192.0000000000
0.2266226623,132266.8130958398
0.2267226723,132360.0000000000
0.2268226823,132420.0000000000
0.2269226923,132480.0000000000
0.2270227023,132480.0000000000
0.2271227123,132540.0000000000
0.2272227223,132600.0000000000
0.2273227323,132600.0000000000
0.2274227423,132600.0000000000
0.2275227523,132600.0000000000
0.2276227623,132600.0000000000
0.2277227723,132600.0000000000
0.2278227823,132720.0000000000
0.2279227923,132840.0000000000
0.2280228023,132900.0000000000
0.2281228123,132900.0000000000
0.2282228223,132936.0000000000
0.2283228323,132936.0000000000
0.2284228423,132960.0000000000
0.2285228523,133008.0000000000
0.2286228623,133020.0000000000
0.2287228723,133044.0000000000
0.2288228823,133068.2437310351
0.2289228923,133080.0000000000
0.2290229023,133140.0000000000
0.2291229123,133200.0000000000
0.2292229223,133200.0000000000
0.2293229323,133560.0000000000
0.2294229423,133800.0000000000
0.2295229523,134100.0000000000
0.2296229623,134232.0000000000
0.2297229723,134400.0000000000
0.2298229823,134400.0000000000
0.2299229923,134400.0000000000
0.2300230023,134400.0000000000
0.2301230123,134400.0000000000
0.2302230223,134580.0000000000
0.2303230323,134760.0000000000
0.2304230423,134940.0000000000
0.2305230523,135000.0000000000
0.2306230623,135000.0000000000
0.2307230723,135000.0000000000
0.2308230823,135000.0000000000
0.2309230923,135118.4788124560
0.2310231023,135120.0000000000
0.2311231123,135184.6847851445
0.2312231223,135485.3225456575
0.2313231323,135600.0000000000
0.2314231423,135600.0000000000
0.2315231523,135600.0000000000
0.2316231623,135600.0000000000
0.2317231723,135600.0000000000
0.2318231823,135600.0000000000
0.2319231923,135600.0000000000
0.2320232023,135856.5598352501
0.2321232123,136200.0000000000
0.2322232223,136200.0000000000
0.2323232323,136380.0000000000
0.2324232423,136740.0000000000
0.2325232523,136800.0000000000
0.2326232623,136800.0000000000
0.2327232723,136800.0000000000
0.2328232823,137039.9393217895
0.2329232923,137187.5189306860
0.2330233023,137388.8077375520
0.2331233123,137496.0000000000
0.2332233223,137520.0000000000
0.2333233323,137520.0000000000
0.2334233423,137640.0000000000
0.2335233523,137976.0000000000
0.2336233623,138000.0000000000
0.2337233723,138000.0000000000
0.2338233823,138000.0000000000
0.2339233923,138000.0000000000
0.2340234023,138000.0000000000
0.2341234123,138000.0000000000
0.2342234223,138000.0000000000
0.2343234323,138000.0000000000
0.2344234423,138000.0000000000
0.2345234523,138000.0000000000
0.2346234623,138000.0000000000
0.2347234723,138000.0000000000
0.2348234823,138000.0000000000
0.2349234923,138000.0000000000
0.2350235024,138000.0000000000
0.2351235124,138000.0000000000
0.2352235224,138000.0000000000
0.2353235324,138000.0000000000
0.2354235424,138000.0000000000
0.2355235524,138000.0000000000
0.2356235624,138000.0000000000
0.2357235724,138000.0000000000
0.2358235824,138000.0000000000
0.2359235924,138000.0000000000
0.2360236024,138000.0000000000
0.2361236124,138000.0000000000
0.2362236224,138000.0000000000
0.2363236324,138000.0000000000
0.2364236424,138000.0000000000
0.2365236524,138000.0000000000
0.2366236624,138000.0000000000
0.2367236724,138000.0000000000
0.2368236824,138000.0000000000
0.2369236924,138000.0000000000
0.2370237024,138000.0000000000
0.2371237124,138000.0000000000
0.2372237224,138000.0000000000
0.2373237324,138000.0000000000
0.2374237424,138000.0000000000
0.2375237524,138000.0000000000
0.2376237624,138000.0000000000
0.2377237724,138000.0000000000
0.2378237824,138000.0000000000
0.2379237924,138000.0000000000
0.2380238024,138000.0000000000
0.2381238124,138000.0000000000
0.2382238224,138000.0000000000
0.2383238324,138000.0000000000
0.2384238424,138198.3540970643
0.2385238524,138360.0000000000
0.2386238624,138360.0000000000
0.2387238724,138360.0000000000
0.2388238824,138360.0000000000
0.2389238924,138480.0000000000
0.2390239024,138540.0000000000
0.2391239124,138600.0000000000
0.2392239224,138600.0000000000
0.2393239324,138660.0000000000
0.2394239424,138720.0000000000
0.2395239524,138720.0000000000
0.2396239624,138780.0000000000
0.2397239724,138864.0000000000
0.2398239824,138936.0000000000
0.2399239924,138960.0000000000
0.2400240024,139040.0072380707
0.2401240124,139140.0000000000
0.2402240224,139200.0000000000
0.2403240324,139200.0000000000
0.2404240424,139200.0000000000
0.2405240524,139200.0000000000
0.2406240624,139200.0000000000
0.2407240724,139200.0000000000
0.2408240824,139200.0000000000
0.2409240924,139440.0000000000
0.2410241024,139560.0000000000
0.2411241124,139758.2602969169
0.2412241224,139980.0000000000
0.2413241324,140400.0000000000
0.2414241424,140400.0000000000
0.2415241524,140400.0000000000
0.2416241624,140400.0000000000
0.2417241724,140401.4567220034
0.2418241824,140760.0000000000
0.2419241924,140899.8202474338
0.2420242024,141000.0000000000
0.2421242124,141060.0000000000
0.2422242224,141403.0390693346
0.2423242324,141600.0000000000
0.2424242424,141600.0000000000
0.2425242524,141600.0000000000
0.2426242624,141600.0000000000
0.2427242724,141600.0000000000
0.2428242824,141600.0000000000
0.2429242924,141600.0000000000
0.2430243024,141600.0000000000
0.2431243124,141600.0000000000
0.2432243224,141600.0000000000
0.2433243324,141600.0000000000
0.2434243424,141773.8798925313
0.2435243524,141936.9059309537
0.2436243624,142176.0000000000
0.2437243724,142176.0000000000
0.2438243824,142200.0000000000
0.2439243924,142260.0000000000
0.2440244024,142288.0615073359
0.2441244124,142433.4752399448
0.2442244224,142560.0000000000
0.2443244324,142687.5627550108
0.2444244424,142800.0000000000
0.2445244524,142800.0000000000
0.2446244624,142972.0468046806
0.2447244724,143400.0000000000
0.2448244824,143460.0000000000
0.2449244924,143520.0000000000
0.2450245025,143703.0115489332
0.2451245125,144000.0000000000
0.2452245225,144000.0000000000
0.2453245325,144000.0000000000
0.2454245425,144000.0000000000
0.2455245525,144000.0000000000
0.2456245625,144000.0000000000
0.2457245725,144000.0000000000
0.2458245825,144000.0000000000
0.2459245925,144000.0000000000
0.2460246025,144000.0000000000
0.2461246125,144000.0000000000
0.2462246225,144000.0000000000
0.2463246325,144000.0000000000
0.2464246425,144000.0000000000
0.2465246525,144000.0000000000
0.2466246625,144000.0000000000
0.2467246725,144000.0000000000
0.2468246825,144000.0000000000
0.2469246925,144000.0000000000
0.2470247025,144000.0000000000
0.2471247125,144000.0000000000
0.2472247225,144000.0000000000
0.2473247325,144000.0000000000
0.2474247425,144000.0000000000
0.2475247525,144000.0000000000
0.2476247625,144000.0000000000
0.2477247725,144000.0000000000
0.2478247825,144000.0000000000
0.2479247925,144000.0000000000
0.2480248025,144000.0000000000
0.2481248125,144000.0000000000
0.2482248225,144000.0000000000
0.2483248325,144000.0000000000
0.2484248425,144000.0000000000
0.2485248525,144000.0000000000
0.2486248625,144000.0000000000
0.2487248725,144000.0000000000
0.2488248825,144000.0000000000
0.2489248925,144000.0000000000
0.2490249025,144000.0000000000
0.2491249125,144000.0000000000
0.2492249225,144000.0000000000
0.2493249325,144000.0000000000
0.2494249425,144000.0000000000
0.2495249525,144000.0000000000
0.2496249625,144000.0000000000
0.2497249725,144000.0000000000
0.2498249825,144000.0000000000
0.2499249925,144000.0000000000
0.2500250025,144000.0000000000
0.2501250125,144000.0000000000
0.2502250225,144000.0000000000
0.2503250325,144000.0000000000
0.2504250425,144000.0000000000
0.2505250525,144000.0000000000
0.2506250625,144000.0000000000
0.2507250725,144000.0000000000
0.2508250825,144000.0000000000
0.2509250925,144000.0000000000
0.2510251025,144000.0000000000
0.2511251125,144000.0000000000
0.2512251225,144000.0000000000
0.2513251325,144000.0000000000
0.2514251425,144000.0000000000
0.2515251525,144000.0000000000
0.2516251625,144000.0000000000
0.2517251725,144000.0000000000
0.2518251825,144000.0000000000
0.2519251925,144000.0000000000
0.2520252025,144000.0000000000
0.2521252125,144000.0000000000
0.2522252225,144000.0000000000
0.2523252325,144000.0000000000
0.2524252425,144000.0000000000
0.2525252525,144000.0000000000
0.2526252625,144000.0000000000
0.2527252725,144000.0000000000
0.2528252825,144000.0000000000
0.2529252925,144000.0000000000
0.2530253025,144000.0000000000
0.2531253125,144000.0000000000
0.2532253225,144000.0000000000
0.2533253325,144000.0000000000
0.2534253425,144000.0000000000
0.2535253525,144000.0000000000
0.2536253625,144000.0000000000
0.2537253725,144000.0000000000
0.2538253825,144000.0000000000
0.2539253925,144000.0000000000
0.2540254025,144000.0000000000
0.2541254125,144000.0000000000
0.2542254225,144000.0000000000
0.2543254325,144000.0000000000
0.2544254425,144000.0000000000
0.2545254525,144000.0000000000
0.2546254625,144000.0000000000
0.2547254725,144000.0000000000
0.2548254825,144000.0000000000
0.2549254925,144000.0000000000
0.2550255026,144000.0000000000
0.2551255126,144000.0000000000
0.2552255226,144000.0000000000
0.2553255326,144000.0000000000
0.2554255426,144000.0000000000
0.2555255526,144000.0000000000
0.2556255626,144000.0000000000
0.2557255726,144000.0000000000
0.2558255826,144000.0000000000
0.2559255926,144000.0000000000
0.2560256026,144000.0000000000
0.2561256126,144000.0000000000
0.2562256226,144000.0000000000
0.2563256326,144000.0000000000
0.2564256426,144000.0000000000
0.2565256526,144000.0000000000
0.2566256626,144000.0000000000
0.2567256726,144000.0000000000
0.2568256826,144000.0000000000
0.2569256926,144000.0000000000
0.2570257026,144000.0000000000
0.2571257126,144000.0000000000
0.2572257226,144000.0000000000
0.2573257326,144000.0000000000
0.2574257426,144000.0000000000
0.2575257526,144000.0000000000
0.2576257626,144000.0000000000
0.2577257726,144000.0000000000
0.2578257826,144000.0000000000
0.2579257926,144000.0000000000
0.2580258026,144000.0000000000
0.2581258126,144000.0000000000
0.2582258226,144000.0000000000
0.2583258326,144000.0000000000
0.2584258426,144000.0000000000
0.2585258526,144000.0000000000
0.2586258626,144000.0000000000
0.2587258726,144000.0000000000
0.2588258826,144000.0000000000
0.2589258926,144000.0000000000
0.2590259026,144000.0000000000
0.2591259126,144000.0000000000
0.2592259226,144000.0000000000
0.2593259326,144000.0000000000
0.2594259426,144000.0000000000
0.2595259526,144000.0000000000
0.2596259626,144000.0000000000
0.2597259726,144000.0000000000
0.2598259826,144000.0000000000
0.2599259926,144000.0000000000
0.2600260026,144000.0000000000
0.2601260126,144000.0000000000
0.2602260226,144000.0000000000
0.2603260326,144000.0000000000
0.2604260426,144000.0000000000
0.2605260526,144000.0000000000
0.2606260626,144000.0000000000
0.2607260726,144000.0000000000
0.2608260826,144000.0000000000
0.2609260926,144000.0000000000
0.2610261026,144000.0000000000
0.2611261126,144000.0000000000
0.2612261226,144000.0000000000
0.2613261326,144000.0000000000
0.2614261426,144000.0000000000
0.2615261526,144000.0000000000
0.2616261626,144000.0000000000
0.2617261726,144000.0000000000
0.2618261826,144000.0000000000
0.2619261926,144000.0000000000
0.2620262026,144000.0000000000
0.2621262126,144000.0000000000
0.2622262226,144000.0000000000
0.2623262326,144000.0000000000
0.2624262426,144000.0000000000
0.2625262526,144000.0000000000
0.2626262626,144000.0000000000
0.2627262726,144000.0000000000
0.2628262826,144000.0000000000
0.2629262926,144000.0000000000
0.2630263026,144000.0000000000
0.2631263126,144000.0000000000
0.2632263226,144000.0000000000
0.2633263326,144000.0000000000
0.2634263426,144000.0000000000
0.2635263526,144000.0000000000
0.2636263626,144000.0000000000
0.2637263726,144000.0000000000
0.2638263826,144000.0000000000
0.2639263926,144000.0000000000
0.2640264026,144000.0000000000
0.2641264126,144000.0000000000
0.2642264226,144000.0000000000
0.2643264326,144000.0000000000
0.2644264426,144000.0000000000
0.2645264526,144000.0000000000
0.2646264626,144000.0000000000
0.2647264726,144000.0000000000
0.2648264826,144000.0000000000
0.2649264926,144000.0000000000
0.2650265027,144000.0000000000
0.2651265127,144000.0000000000
0.2652265227,144000.0000000000
0.2653265327,144000.0000000000
0.2654265427,144000.0000000000
0.2655265527,144000.0000000000
0.2656265627,144000.0000000000
0.2657265727,144000.0000000000
0.2658265827,144000.0000000000
0.2659265927,144000.0000000000
0.2660266027,144000.0000000000
0.2661266127,144000.0000000000
0.2662266227,144000.0000000000
0.2663266327,144000.0000000000
0.2664266427,144000.0000000000
0.2665266527,144000.0000000000
0.2666266627,144000.0000000000
0.2667266727,144000.0000000000
0.2668266827,144000.0000000000
0.2669266927,144000.0000000000
0.2670267027,144000.0000000000
0.2671267127,144000.0000000000
0.2672267227,144000.0000000000
0.2673267327,144000.0000000000
0.2674267427,144000.0000000000
0.2675267527,144000.0000000000
0.2676267627,144000.0000000000
0.2677267727,144000.0000000000
0.2678267827,144000.0000000000
0.2679267927,144000.0000000000
0.2680268027,144000.0000000000
0.2681268127,144000.0000000000
0.2682268227,144000.0000000000
0.2683268327,144000.0000000000
0.2684268427,144000.0000000000
0.2685268527,144000.0000000000
0.2686268627,144000.0000000000
0.2687268727,144000.0000000000
0.2688268827,144000.0000000000
0.2689268927,144000.0000000000
0.2690269027,144000.0000000000
0.2691269127,144000.0000000000
0.2692269227,144000.0000000000
0.2693269327,144000.0000000000
0.2694269427,144000.0000000000
0.2695269527,144000.0000000000
0.2696269627,144000.0000000000
0.2697269727,144000.0000000000
0.2698269827,144000.0000000000
0.2699269927,144000.0000000000
0.2700270027,144000.0000000000
0.2701270127,144000.0000000000
0.2702270227,144000.0000000000
0.2703270327,144000.0000000000
0.2704270427,144000.0000000000
0.2705270527,144000.0000000000
0.2706270627,144000.0000000000
0.2707270727,144000.0000000000
0.2708270827,144000.0000000000
0.2709270927,144000.0000000000
0.2710271027,144000.0000000000
0.2711271127,144144.0000000000
0.2712271227,144180.0000000000
0.2713271327,144192.0000000000
0.2714271427,144240.0000000000
0.2715271527,144240.0000000000
0.2716271627,144240.0000000000
0.2717271727,144240.0000000000
0.2718271827,144240.0000000000
0.2719271927,144300.0000000000
0.2720272027,144300.0000000000
0.2721272127,144300.0000000000
0.2722272227,144360.0000000000
0.2723272327,144360.0000000000
0.2724272427,144360.0000000000
0.2725272527,144360.0000000000
0.2726272627,144360.0000000000
0.2727272727,144420.0000000000
0.2728272827,144420.0000000000
0.2729272927,144480.0000000000
0.2730273027,144480.0000000000
0.2731273127,144480.0000000000
0.2732273227,144480.0000000000
0.2733273327,144540.0000000000
0.2734273427,144540.0000000000
0.2735273527,144540.0000000000
0.2736273627,144600.0000000000
0.2737273727,144600.0000000000
0.2738273827,144600.0000000000
0.2739273927,144600.0000000000
0.2740274027,144600.0000000000
0.2741274127,144600.0000000000
0.2742274227,144600.0000000000
0.2743274327,144600.0000000000
0.2744274427,144600.0000000000
0.2745274527,144600.0000000000
0.2746274627,144600.0000000000
0.2747274727,144600.0000000000
0.2748274827,144600.0000000000
0.2749274927,144600.0000000000
0.2750275028,144600.0000000000
0.2751275128,144600.0000000000
0.2752275228,144600.0000000000
0.2753275328,144600.0000000000
0.2754275428,144600.0000000000
0.2755275528,144600.0000000000
0.2756275628,144600.0000000000
0.2757275728,144600.0000000000
0.2758275828,144600.0000000000
0.2759275928,144660.0000000000
0.2760276028,144720.0000000000
